InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
48814732,331710882920,710417133430,LinkedLineItem,400000000221575000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dedalus Compartilhado,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW1-DataTransfer-Out-Bytes,,3510858,$0.090 per GB - up to 10 TB / month data transfer out,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000034","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,710417133430,LinkedLineItem,400000000223503000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dedalus Compartilhado,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-APS2-AWS-In-Bytes,,3510824,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00001829","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,710417133430,LinkedLineItem,400000000227105000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dedalus Compartilhado,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:c1.medium,RunInstances:000g,3747063,$0.230 per On Demand SUSE c1.medium Instance Hour,01/01/2015 00:00:00,31/01/2015 23:59:00,"744,00000000","0,2300000000",USD,"171,12","0,00",0,None,"171,12"
48814732,331710882920,710417133430,LinkedLineItem,400000000221484000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dedalus Compartilhado,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-EU-AWS-Out-Bytes,,3510821,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00051786","0,0193102383",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,710417133430,LinkedLineItem,400000000224533000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dedalus Compartilhado,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonRDS,Amazon RDS Service,"Amazon Web Services, Inc.",InstanceUsage:db.m1.large,CreateDBInstance:0002,3313915,$0.23 per RDS Large Instance hour (or partial hour) running MySQL - BYOL,05/01/2015 16:28:00,31/01/2015 23:59:00,"632,00000000","0,1913984509",USD,"120,96","0,00",0,None,"120,96"
48814732,331710882920,710417133430,LinkedLineItem,400000000233007000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dedalus Compartilhado,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",CW:Requests,,3746803,"$0.01 per 1,000 requests",01/01/2015 00:00:00,31/01/2015 23:59:00,"86,00000000","0,0000100000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,710417133430,LinkedLineItem,400000000237253000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dedalus Compartilhado,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:VolumeUsage.gp2,,3746615,AWS Reseller Program Discount:0043569825,01/01/2015 00:00:00,06/01/2015 08:00:00,"0,00000000",,USD,"0,00","-101,22",0,None,"-101,22"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonRDS,Amazon RDS Service,"Amazon Web Services, Inc.",SAE1-InstanceUsage:db.m1.medium,CreateDBInstance:0002,3314459,$0.145 per RDS Medium Instance hour (or partial hour) running MySQL - BYOL,01/01/2015 00:00:00,31/01/2015 23:59:00,"744,00000000","0,1450000000",USD,"107,88","0,00",0,None,"107,88"
48814732,331710882920,676854543053,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",SAE1-EBS:VolumeIOUsage,,3746601,$0.12 per 1 million I/O requests - South America (Sao Paulo),01/01/2015 00:00:00,31/01/2015 23:59:00,"66.206.426,00000000","0,0000001200",USD,"7,94","0,00",0,None,"7,94"
48814732,331710882920,676854543053,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage:t1.micro,RunInstances,3747447,$0.020 per On Demand Linux t1.micro Instance Hour,01/01/2015 00:00:00,31/01/2015 23:59:00,"663,00000000","0,0200000000",USD,"13,26","0,00",0,None,"13,26"
48814732,331710882920,676854543053,LinkedLineItem,400000000220678000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSQueueService,Amazon Simple Queue Service,"Amazon Web Services, Inc.",SAE1-Requests-Tier1,,3304357,"First 1,000,000 Amazon SQS Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"6,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000235005000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBS:VolumeUsage,,3746581,$0.05 per GB-month of Magnetic provisioned storage - US West (Oregon),01/01/2015 00:00:00,31/01/2015 23:59:00,"67,70429985","0,0500000001",USD,"3,39","0,00",0,None,"3,39"
48814732,331710882920,676854543053,LinkedLineItem,400000000231067000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:t1.micro,RunInstances,384855,Micro Instance (t1.micro) Linux/UNIX instance-hours used this month,26/01/2015 12:30:00,27/01/2015 17:27:00,"29,00000000","0,0169537931",USD,"0,49","0,00",0,None,"0,49"
48814732,331710882920,676854543053,LinkedLineItem,400000000235005000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:VolumeUsage.piops,,3746616,$0.125 per GB-month of PIOPS (SSD) provisioned storage - US East (Northern Virginia),01/01/2015 00:00:00,31/01/2015 23:59:00,"99,99999840","0,1250000120",USD,"12,50","0,00",0,None,"12,50"
48814732,331710882920,676854543053,LinkedLineItem,400000000221709000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.medium,RunInstances,2252034,"USD 0.027 per Linux/UNIX (Amazon VPC), m3.medium instance-hour (or partial hour)",01/01/2015 00:00:00,27/01/2015 17:27:00,"517,00000000","0,0692833308",USD,"35,82","0,00",0,None,"35,82"
48814732,331710882920,676854543053,LinkedLineItem,400000000221709000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",CW:AlarmMonitorUsage,,3746764,$0.10 per alarm-month,01/01/2015 00:00:00,06/01/2015 08:00:00,"0,29928293","0,0999990210",USD,"0,03","0,00",0,None,"0,03"
48814732,331710882920,676854543053,LinkedLineItem,400000000220404000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-EU-AWS-In-Bytes,,3510929,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000572","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonRDS,Amazon RDS Service,"Amazon Web Services, Inc.",SAE1-RDS:Multi-AZ-GP2-Storage,CreateDBInstance,3312767,$0.437 per GB-month of provisioned GP2 storage for Multi-AZ deployments,01/01/2015 00:00:00,31/01/2015 23:59:00,"99,99999840","0,4370000070",USD,"43,70","0,00",0,None,"43,70"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-DataTransfer-Out-Bytes,,3510902,$0.090 per GB - up to 10 TB / month data transfer out,01/01/2015 00:00:00,31/01/2015 23:59:00,"1,25025521","0,0899792291",USD,"0,11","0,00",0,None,"0,11"
48814732,331710882920,676854543053,LinkedLineItem,400000000220426000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-EU-AWS-In-Bytes,,3510822,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000487","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",DataProcessing-Bytes,LoadBalancing,3746823,$0.008 per GB Data Processed by the LoadBalancer,01/01/2015 00:00:00,31/01/2015 23:59:00,"3,18799331","0,0080000168",USD,"0,03","0,00",0,None,"0,03"
48814732,331710882920,676854543053,LinkedLineItem,400000000221545000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-APS2-AWS-In-Bytes,,3510824,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000067","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000222443000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-APS1-AWS-In-Bytes,,3510925,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Singapore),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000234","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonRDS,Amazon RDS Service,"Amazon Web Services, Inc.",SAE1-RDS:Multi-AZ-StorageUsage,CreateDBInstance,3314546,$0.38 per GB-month of provisioned storage for Multi-AZ deployments,01/01/2015 00:00:00,31/01/2015 23:59:00,"447,91666694","0,3799999990",USD,"170,21","0,00",0,None,"170,21"
48814732,331710882920,676854543053,LinkedLineItem,400000000222443000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-APS1-AWS-Out-Bytes,,3510926,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Singapore),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000311","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonRDS,Amazon RDS Service,"Amazon Web Services, Inc.",USW2-RDS:StorageIOUsage,,3314414,$0.10 per 1 million I/O requests,01/01/2015 00:00:00,31/01/2015 23:59:00,"2.772.145,00000000","0,0000001000",USD,"0,28","0,00",0,None,"0,28"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",SAE1-USE1-AWS-Out-Bytes,,3510952,$0.16 per GB - South America (Sao Paulo) data transfer to US East (Northern Virginia),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,82858504","0,1600004750",USD,"0,13","0,00",0,None,"0,13"
48814732,331710882920,676854543053,LinkedLineItem,400000000222518000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,awskms,AWS Key Management Service,"Amazon Web Services, Inc.",sa-east-1-KMS-Requests,,3526279,$0.00 per request - Monthly Global Free Tier for KMS requests,01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000234089000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",SAE1-CW:Requests,,3746805,"$0.014 per 1,000 requests",20/01/2015 11:03:00,31/01/2015 23:59:00,"128,00000000","0,0000140000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000221453000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-APN1-AWS-In-Bytes,,3510923,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Tokyo),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000195","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000234042000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,awskms,AWS Key Management Service,"Amazon Web Services, Inc.",us-west-2-KMS-Requests,,3526281,$0.00 per request - Monthly Global Free Tier for KMS requests,01/01/2015 00:00:00,31/01/2015 23:59:00,"4,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-DataProcessing-Bytes,LoadBalancing,3746827,$0.008 per GB Data Processed by the LoadBalancer,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,99367354","0,0079986028",USD,"0,01","0,00",0,None,"0,01"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",SAE1-USE1-AWS-In-Bytes,,3510951,$0.00 per GB - South America (Sao Paulo) data transfer from US East (Northern Virginia),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,96849141","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonRoute53,Amazon Route 53,"Amazon Web Services, Inc.",HostedZone,,3035135,$0.50 per Hosted Zone for the first 25 Hosted Zones,01/01/2015 00:00:00,31/01/2015 23:59:00,"4,00000000","0,1069445000",USD,"0,43","0,00",0,None,"0,43"
48814732,331710882920,676854543053,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:VolumeIOUsage,,3746619,$0.05 per 1 million I/O requests - US East (Northern Virginia),01/01/2015 00:00:00,31/01/2015 23:59:00,"5.244.753,00000000","0,0000000500",USD,"0,26","0,00",0,None,"0,26"
48814732,331710882920,676854543053,LinkedLineItem,400000000225466000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-APS2-AWS-Out-Bytes,,3510928,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000118","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000223584000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",SAE1-Requests-Tier1,,3305192,"$0.50 per 1,000,000 Amazon SNS API Requests per month thereafter",01/01/2015 00:00:00,31/01/2015 23:59:00,"31,00000000","0,0000004516",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000233070000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage,RunInstances,3747235,$0.044 per On Demand Linux m1.small Instance Hour,06/01/2015 08:00:00,31/01/2015 23:59:00,"904,00000000","0,0415507810",USD,"37,56","0,00",0,None,"37,56"
48814732,331710882920,676854543053,LinkedLineItem,400000000220426000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",SAE1-APS1-AWS-Out-Bytes,,3510962,$0.16 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Singapore),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00004075","0,1717791411",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000237100000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,3510874,$0.070 per GB - next 100 TB / month data transfer out,01/01/2015 00:00:00,31/01/2015 23:59:00,"1,17658471","0,0790457323",USD,"0,09","0,00",0,None,"0,09"
48814732,331710882920,676854543053,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",SAE1-BoxUsage:m1.medium,RunInstances,3745436,$0.117 per On Demand Linux m1.medium Instance Hour,01/01/2015 00:00:00,31/01/2015 23:59:00,"4.507,00000000","0,1170000000",USD,"527,32","0,00",0,None,"527,32"
48814732,331710882920,676854543053,LinkedLineItem,400000000220483000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-APS1-AWS-In-Bytes,,3510826,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Singapore),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00016663","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonRoute53,Amazon Route 53,"Amazon Web Services, Inc.",DNS-Queries,,3035133,"$0.40 per 1,000,000 queries for the first 1 Billion queries",01/01/2015 00:00:00,31/01/2015 23:59:00,"222.156,00000000","0,0000004000",USD,"0,09","0,00",0,None,"0,09"
48814732,331710882920,676854543053,LinkedLineItem,400000000224388000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonRDS,Amazon RDS Service,"Amazon Web Services, Inc.",USW2-RDS:StorageUsage,CreateDBInstance,3314415,$0.10 per GB-month of provisioned storage,01/01/2015 00:00:00,31/01/2015 23:59:00,"4,99999992","0,1000000016",USD,"0,50","0,00",0,None,"0,50"
48814732,331710882920,676854543053,LinkedLineItem,400000000222808000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",SAE1-EUC1-AWS-Out-Bytes,,3510968,$0.16 per GB - South America (Sao Paulo) data transfer to EUC1 (FRA),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000245","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",SAE1-DataProcessing-Bytes,LoadBalancing,3746825,$0.011 per GB Data Processed by the LoadBalancer,01/01/2015 00:00:00,31/01/2015 23:59:00,"41,84614117","0,0110000107",USD,"0,46","0,00",0,None,"0,46"
48814732,331710882920,676854543053,LinkedLineItem,400000000221453000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-APN1-AWS-Out-Bytes,,3510924,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Tokyo),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000185","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,676854543053,LinkedLineItem,400000000220426000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,TaxWeb,"Rua Gomes de Carvalho 1507, 9 andar, Sao Paulo, SP, 04547005, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USW2-AWS-Out-Bytes,,3510833,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),01/01/2015 00:00:00,31/01/2015 23:59:00,"1,62327541","0,0200003030",USD,"0,03","0,00",0,None,"0,03"
